,product_name,brand_name,price,love_count,color,rgb,link
1662,Amuse Bouche Liquified Lipstick,BITE BEAUTY,24.0,63128,Stir intense magenta,"(196, 58, 133)",https://www.sephora.com/product/amuse-bouche-liquified-lip-P420623?icid2=products grid:p420623:product
1663,Amuse Bouche Liquified Lipstick,BITE BEAUTY,24.0,63128,Marsala Black Raspberry,"(111, 53, 77)",https://www.sephora.com/product/amuse-bouche-liquified-lip-P420623?icid2=products grid:p420623:product
1664,Amuse Bouche Liquified Lipstick,BITE BEAUTY,24.0,63128,Kohlrabi blackened purple,"(93, 48, 113)",https://www.sephora.com/product/amuse-bouche-liquified-lip-P420623?icid2=products grid:p420623:product
1665,Be Legendary Lipstick,SMASHBOX,21.0,92218,Safe Word rose nude matte,"(159, 92, 84)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1666,Be Legendary Lipstick,SMASHBOX,21.0,92218,Mauve Matte mauve pink matte,"(189, 88, 80)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1667,Be Legendary Lipstick,SMASHBOX,21.0,92218,Stylist rose matte,"(167, 59, 57)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1668,Be Legendary Lipstick,SMASHBOX,21.0,92218,First Time neutral coral matte,"(172, 61, 42)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1669,Be Legendary Lipstick,SMASHBOX,21.0,92218,Pinch Me bright coral matte,"(196, 74, 53)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1670,Be Legendary Lipstick,SMASHBOX,21.0,92218,Out of stock: Infrared Matte true red matte,"(183, 34, 53)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1671,Be Legendary Lipstick,SMASHBOX,21.0,92218,Out of stock: Bing classic red matte,"(182, 4, 4)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1672,Be Legendary Lipstick,SMASHBOX,21.0,92218,Do No Wrong dusty rose matte,"(198, 99, 119)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1673,Be Legendary Lipstick,SMASHBOX,21.0,92218,Out of stock: Tarot Card mauve taupe matte,"(181, 104, 120)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1674,Be Legendary Lipstick,SMASHBOX,21.0,92218,Punch Drunk deep pink matte,"(189, 29, 57)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1675,Be Legendary Lipstick,SMASHBOX,21.0,92218,Out of stock: Jam On It deep raspberry matte,"(139, 33, 45)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1676,Be Legendary Lipstick,SMASHBOX,21.0,92218,Out of stock: Made It brick red matte,"(123, 22, 36)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1677,Be Legendary Lipstick,SMASHBOX,21.0,92218,Out of stock: Screen Queen burgundy wine matte,"(102, 16, 45)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1678,Be Legendary Lipstick,SMASHBOX,21.0,92218,Out of stock: Femme Fatale Matte plum matte,"(112, 18, 55)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1679,Be Legendary Lipstick,SMASHBOX,21.0,92218,Violet Riot bright purple matte,"(111, 37, 88)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1680,Be Legendary Lipstick,SMASHBOX,21.0,92218,Out of stock: Booked chestnut matte,"(125, 60, 80)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1681,Be Legendary Lipstick,SMASHBOX,21.0,92218,Out of stock: Cliffhanger dusty plum matte,"(127, 61, 75)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1682,Be Legendary Lipstick,SMASHBOX,21.0,92218,Punked deep grey matte,"(81, 65, 66)",https://www.sephora.com/product/be-legendary-lipstick-P304704?skuId=1783232&icid2=products grid:p304704:product
1683,Lipstick,BOBBI BROWN,29.0,41933,Beige light warm beige,"(197, 136, 131)",https://www.sephora.com/product/lip-color-P270541?icid2=products grid:p270541:product
1684,Lipstick,BOBBI BROWN,29.0,41933,Brownie pinky brown,"(179, 108, 112)",https://www.sephora.com/product/lip-color-P270541?icid2=products grid:p270541:product
1685,Lipstick,BOBBI BROWN,29.0,41933,Nude medium brownish pink,"(179, 93, 96)",https://www.sephora.com/product/lip-color-P270541?icid2=products grid:p270541:product
1686,Lipstick,BOBBI BROWN,29.0,41933,Blondie Pink medium nude pink,"(189, 86, 89)",https://www.sephora.com/product/lip-color-P270541?icid2=products grid:p270541:product
1687,Lipstick,BOBBI BROWN,29.0,41933,Pale Pink pastel pink,"(196, 127, 130)",https://www.sephora.com/product/lip-color-P270541?icid2=products grid:p270541:product
1688,Lipstick,BOBBI BROWN,29.0,41933,Raisin rich plum brown,"(181, 87, 101)",https://www.sephora.com/product/lip-color-P270541?icid2=products grid:p270541:product
1689,Lipstick,BOBBI BROWN,29.0,41933,Roseberry pinky rose,"(191, 89, 113)",https://www.sephora.com/product/lip-color-P270541?icid2=products grid:p270541:product
1690,Lipstick,BOBBI BROWN,29.0,41933,Rum Raisin medium plum brown,"(165, 82, 100)",https://www.sephora.com/product/lip-color-P270541?icid2=products grid:p270541:product
1691,Lipstick,BOBBI BROWN,29.0,41933,Sandwash Pink beige pink,"(199, 119, 132)",https://www.sephora.com/product/lip-color-P270541?icid2=products grid:p270541:product
1692,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M100 Cream Beige,"(206, 129, 123)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1693,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M101 Caramel Beige,"(193, 111, 113)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1694,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M103 taupe beige,"(204, 116, 112)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1695,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M102 Pink Brown,"(176, 72, 99)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1696,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M206 smoky pink,"(171, 86, 105)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1697,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M205 cinnamon pink,"(208, 106, 130)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1698,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M200 Powder Pink,"(245, 130, 159)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1699,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M201 Blue Pink,"(248, 88, 150)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1700,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M202 Candy Pink,"(255, 79, 175)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1701,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M203 Neon Pink,"(236, 37, 104)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1702,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M204 Raspberry Pink,"(219, 59, 105)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1703,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M300 Red Orange,"(229, 35, 33)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1704,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M301 Poppy Orange,"(239, 34, 101)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1705,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M401 Hot Red,"(184, 19, 36)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1706,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M402 Brick Red,"(186, 48, 48)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1707,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M500 Wine Violet,"(135, 54, 50)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1708,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M501 Plum Violet,"(158, 44, 93)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1709,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M104 cocoa,"(146, 73, 58)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1710,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M502 eggplant,"(100, 65, 105)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1711,Artist Rouge Lipstick,MAKE UP FOR EVER,22.0,74397,M400,"(195, 36, 54)",https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products grid:p410516:product
1712,Rosebud Salve in a Tube,ROSEBUD PERFUME CO.,7.0,38928,Rosebud Salve in a Tube ,"(253, 63, 65)",https://www.sephora.com/product/rosebud-salve-in-a-tube-P266126?icid2=products grid:p266126:product
1713,Rouge Interdit Vinyl Color Enhancing Lipstick - 16 Noir Revelateur,GIVENCHY,34.0,0,16 Noir Revelateur,"(116, 98, 112)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-16-noir-revelateur-name-tbd-P419605?icid2=products grid:p419605:product
1714,French Press Lip Gloss,BITE BEAUTY,22.0,25716,Flat White creamy pale pink,"(165, 115, 104)",https://www.sephora.com/product/french-press-lip-gloss-P433506?icid2=products grid:p433506:product
1715,French Press Lip Gloss,BITE BEAUTY,22.0,25716,Vanilla Latte golden beige,"(179, 117, 94)",https://www.sephora.com/product/french-press-lip-gloss-P433506?icid2=products grid:p433506:product
1716,French Press Lip Gloss,BITE BEAUTY,22.0,25716,Dirty Chai terracotta rose,"(160, 58, 56)",https://www.sephora.com/product/french-press-lip-gloss-P433506?icid2=products grid:p433506:product
1717,French Press Lip Gloss,BITE BEAUTY,22.0,25716,Salted Caramel burnt orange,"(168, 90, 80)",https://www.sephora.com/product/french-press-lip-gloss-P433506?icid2=products grid:p433506:product
1718,French Press Lip Gloss,BITE BEAUTY,22.0,25716,French Press warm brown,"(113, 35, 31)",https://www.sephora.com/product/french-press-lip-gloss-P433506?icid2=products grid:p433506:product
1719,French Press Lip Gloss,BITE BEAUTY,22.0,25716,Black Coffee deep plum-brown,"(75, 24, 31)",https://www.sephora.com/product/french-press-lip-gloss-P433506?icid2=products grid:p433506:product
1720,Powerplump Lip Balm,BUXOM,18.0,18811,Glowing nude,"(208, 115, 126)",https://www.sephora.com/product/powerplump-lip-balm-P420163?icid2=products grid:p420163:product
1721,Powerplump Lip Balm,BUXOM,18.0,18811,Big O sheer pink,"(251, 166, 185)",https://www.sephora.com/product/powerplump-lip-balm-P420163?icid2=products grid:p420163:product
1722,Powerplump Lip Balm,BUXOM,18.0,18811,Fiery red,"(245, 70, 87)",https://www.sephora.com/product/powerplump-lip-balm-P420163?icid2=products grid:p420163:product
1723,Powerplump Lip Balm,BUXOM,18.0,18811,Flushed berry,"(169, 95, 122)",https://www.sephora.com/product/powerplump-lip-balm-P420163?icid2=products grid:p420163:product
1724,Argan Lip Sting Plumping Butter,JOSIE MARAN,23.0,26515,Work It Vanilla,"(233, 187, 191)",https://www.sephora.com/product/argan-lip-sting-plumping-butter-P411573?icid2=products grid:p411573:product
1725,Argan Lip Sting Plumping Butter,JOSIE MARAN,23.0,26515,Embrace It Honey,"(235, 186, 191)",https://www.sephora.com/product/argan-lip-sting-plumping-butter-P411573?icid2=products grid:p411573:product
1726,Argan Lip Sting Plumping Butter,JOSIE MARAN,23.0,26515,Free It Grapefruit,"(233, 187, 193)",https://www.sephora.com/product/argan-lip-sting-plumping-butter-P411573?icid2=products grid:p411573:product
1727,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Charlotte Darling beige nude,"(200, 102, 91)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1728,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Too Bad I'm Bad warm rosy pink,"(207, 83, 93)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1729,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Dolly Bird cool-toned pale pink,"(194, 76, 88)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1730,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Show Girl warm deep berry,"(144, 48, 59)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1731,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Rising Star warm pink,"(186, 71, 74)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1732,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Pin Up Pink shimmery coral pink,"(191, 75, 78)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1733,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Platinum Blonde light peachy nude,"(205, 93, 89)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1734,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Best Actress nude brown,"(176, 90, 75)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1735,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Screen Siren classic ruby red,"(188, 4, 40)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1736,Hollywood Lips Liquid Lipstick,CHARLOTTE TILBURY,34.0,7630,Dangerous Liaison warm rusty rose,"(135, 34, 38)",https://www.sephora.com/product/hollywood-lips-P433865?icid2=products grid:p433865:product
1737,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Staunch nude sandy pink,"(173, 98, 93)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1738,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Honey muted peach,"(197, 130, 114)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1739,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Dusty Mauve antique heathered lilac,"(137, 85, 98)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1740,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Rogue muted redwood ,"(143, 59, 48)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1741,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Griffin slate grey,"(100, 86, 85)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1742,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Cool Brown warm cocoa brown,"(143, 85, 71)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1743,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Rosewood muted cherrywood,"(133, 54, 49)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1744,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Buff nude salmon pink,"(189, 111, 111)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1745,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Stevie antique auburn ,"(129, 60, 55)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1746,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Rust rich raisin brown,"(114, 61, 47)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1747,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Ruby classic red,"(164, 4, 28)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1748,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Smoke slate gray,"(114, 114, 114)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1749,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Insomniac mint turquoise,"(90, 152, 141)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1750,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Cobalt cobalt blue,"(44, 41, 146)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1751,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Midnight vivid black,"(3, 3, 3)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1752,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Peachy nude sandy peach,"(207, 127, 92)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1753,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Kiss nude rose petal pink,"(193, 116, 110)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1754,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Latte muted blushing brown,"(148, 76, 64)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1755,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Spice ripened apricot peach,"(174, 91, 75)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1756,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Soft Pink blushing petal pink,"(210, 79, 110)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1757,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Dead Roses blushing mauve,"(146, 85, 93)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1758,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Rum Punch ripened plumberry,"(130, 51, 56)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1759,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Brandy rich crimson brown,"(112, 47, 29)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1760,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Dread true taupe,"(151, 102, 88)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1761,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Resin rosey mauve,"(106, 79, 84)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1762,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Cotton Candy vivid bubblegum pink,"(240, 89, 168)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1763,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Orchid vivid orchid pink,"(196, 53, 135)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1764,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Stargazer hibiscus pink,"(254, 31, 120)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1765,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Plumeria punchy orchid,"(156, 38, 96)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1766,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Rage vivid grape,"(150, 32, 154)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1767,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Petal rosy pale pink,"(205, 92, 98)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1768,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Sweet Pea light cool-toned pink,"(206, 112, 136)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1769,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Hollywood pale peach,"(221, 105, 92)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1770,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Nude muted burnt orange,"(206, 119, 100)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1771,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Soft Touch light rose taupe,"(208, 118, 117)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1772,Matte Lipstick,ANASTASIA BEVERLY HILLS,18.0,89349,Sedona pale terracotta,"(223, 104, 106)",https://www.sephora.com/product/matte-lipstick-P422512?icid2=products grid:p422512:product
1773,Enamored With Shine Vol. 2 - 4 Piece Mini Lipgloss Collection,MARC JACOBS BEAUTY,32.0,14535,Sugar Sugar/ Love Buzz/ Some Girls/ Make Me!,"(190, 129, 145)",https://www.sephora.com/product/enamored-with-shine-vol-2-4-piece-mini-lipgloss-collection-P429200?icid2=products grid:p429200:product
1774,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802,2 golden girl,"(251, 187, 160)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1775,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802,49 run on love,"(252, 181, 161)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1776,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802,54 romantic holidays,"(219, 148, 130)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1777,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802,9 private jet,"(236, 145, 142)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1778,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802,11 love letter,"(232, 131, 147)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1779,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802,12 guest list,"(231, 131, 139)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1780,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802,10 miss you,"(232, 146, 145)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1781,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802,53 attraction,"(235, 138, 145)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1782,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802,4 so cute!,"(244, 143, 151)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1783,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802, 19 v.i.p,"(255, 105, 184)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1784,Rouge Shine Lipstick,SEPHORA COLLECTION,13.0,95802, 42 walk of fame,"(218, 94, 156)",https://www.sephora.com/product/rouge-shine-lipstick-P310714?icid2=products grid:p310714:product
1785,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,Hall Of Fame  sheer glossy pink ,"(255, 155, 169)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1786,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,Portobello Girl  sheer pink ,"(255, 126, 134)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1787,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,High Society  sheer berry ,"(242, 97, 104)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1788,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,Ibiza Nights  rose gold ,"(234, 141, 126)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1789,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,Sweet Stiletto  soft pink ,"(241, 86, 92)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1790,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,Blondie  nude shimmer ,"(252, 122, 124)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1791,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,Red Vixen  glossy red ,"(255, 45, 90)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1792,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,Seduction  creamy nude ,"(233, 111, 98)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1793,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,Unleash Me  deep plum ,"(154, 33, 87)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1794,Lip Lustre Lip Gloss,CHARLOTTE TILBURY,22.0,7500,Candy Darling fuchsia ,"(255, 117, 174)",https://www.sephora.com/product/lip-lustre-lip-glossP433864?icid2=products grid:p433864:product
1795,Color Lip Last Lipstick,SEPHORA COLLECTION,14.0,115766,01 Oh My Beige! nude - semi-matte  ,"(217, 140, 120)",https://www.sephora.com/product/color-lip-last-lipstick-P313004?skuId=1389048&icid2=products grid:p313004:product
1796,Color Lip Last Lipstick,SEPHORA COLLECTION,14.0,115766,02 Cinnamon Crush nude-brown - semi-matte,"(208, 130, 118)",https://www.sephora.com/product/color-lip-last-lipstick-P313004?skuId=1389048&icid2=products grid:p313004:product
1797,Color Lip Last Lipstick,SEPHORA COLLECTION,14.0,115766,04 Brown Is Back! pinky light brown - matte,"(160, 82, 69)",https://www.sephora.com/product/color-lip-last-lipstick-P313004?skuId=1389048&icid2=products grid:p313004:product
1798,Color Lip Last Lipstick,SEPHORA COLLECTION,14.0,115766,Out of stock: 06 Blooming Rose brownish pink - matte ,"(168, 70, 71)",https://www.sephora.com/product/color-lip-last-lipstick-P313004?skuId=1389048&icid2=products grid:p313004:product
1799,Color Lip Last Lipstick,SEPHORA COLLECTION,14.0,115766,09 Life In Pink pale pink - matte,"(252, 106, 142)",https://www.sephora.com/product/color-lip-last-lipstick-P313004?skuId=1389048&icid2=products grid:p313004:product
